mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
99	99	293	293	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	612		
99	99	880/3	880/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	613		
99	99	881/3	881/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	614		
99	99	294	294	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	615		
99	99	883/3	883/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	616		
99	99	884/3	884/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	617		
99	99	292	292	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	618		
99	99	877/3	877/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	619		
99	99	878/3	878/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	620		
99	99	293	293	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	621		
99	99	880/3	880/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	622		
99	99	881/3	881/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	623		
99	99	294	294	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	624		
99	99	883/3	883/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	625		
99	99	884/3	884/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	626		
100	100	295	295	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	627		
100	100	886/3	886/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	628		
100	100	887/3	887/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	629		
100	100	296	296	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	630		
100	100	889/3	889/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	631		
100	100	890/3	890/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	632		
100	100	297	297	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	633		
100	100	892/3	892/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	634		
100	100	893/3	893/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	635		
100	100	295	295	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	636		
100	100	886/3	886/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	637		
100	100	887/3	887/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	638		
100	100	296	296	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	639		
100	100	889/3	889/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	640		
100	100	890/3	890/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	641		
100	100	297	297	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	642		
100	100	892/3	892/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	643		
100	100	893/3	893/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	644		
101	101	298	298	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	645		
101	101	895/3	895/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	646		
101	101	896/3	896/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	647		
101	101	299	299	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	648		
101	101	898/3	898/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	649		
101	101	899/3	899/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	650		
101	101	300	300	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	651		
101	101	901/3	901/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	652		
101	101	902/3	902/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	653		
101	101	298	298	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	654		
101	101	895/3	895/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	655		
101	101	896/3	896/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	656		
101	101	299	299	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	657		
101	101	898/3	898/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	658		
101	101	899/3	899/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	659		
101	101	300	300	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	660		
101	101	901/3	901/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	661		
101	101	902/3	902/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	662		
102	102	301	301	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	663		
102	102	904/3	904/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	664		
102	102	905/3	905/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	665		
102	102	302	302	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	666		
102	102	907/3	907/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	667		
102	102	908/3	908/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	668		
102	102	303	303	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	669		
102	102	910/3	910/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	670		
102	102	911/3	911/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	671		
102	102	301	301	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	672		
102	102	904/3	904/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	673		
102	102	905/3	905/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	674		
102	102	302	302	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	675		
102	102	907/3	907/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	676		
102	102	908/3	908/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	677		
102	102	303	303	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	678		
102	102	910/3	910/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	679		
102	102	911/3	911/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	680		
103	103	304	304	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	681		
103	103	913/3	913/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	682		
103	103	914/3	914/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	683		
103	103	305	305	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	684		
103	103	916/3	916/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	685		
103	103	917/3	917/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	686		
103	103	306	306	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	687		
103	103	919/3	919/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	688		
103	103	920/3	920/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	689		
103	103	304	304	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	690		
103	103	913/3	913/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	691		
103	103	914/3	914/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	692		
103	103	305	305	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	693		
103	103	916/3	916/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	694		
103	103	917/3	917/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	695		
103	103	306	306	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	696		
103	103	919/3	919/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	697		
103	103	920/3	920/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	698		
104	104	307	307	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	699		
104	104	922/3	922/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	700		
104	104	923/3	923/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	701		
104	104	308	308	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	702		
104	104	925/3	925/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	703		
104	104	926/3	926/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	704		
104	104	309	309	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	705		
104	104	928/3	928/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	706		
104	104	929/3	929/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	707		
104	104	307	307	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	708		
104	104	922/3	922/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	709		
104	104	923/3	923/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	710		
104	104	308	308	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	711		
104	104	925/3	925/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	712		
104	104	926/3	926/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	713		
104	104	309	309	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	714		
104	104	928/3	928/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	715		
104	104	929/3	929/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	716		
105	105	310	310	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	717	<	
105	105	931/3	931/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	718		
105	105	932/3	932/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	719		
105	105	311	311	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	720		
105	105	934/3	934/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	721		
105	105	935/3	935/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	722		
105	105	312	312	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	723		
105	105	937/3	937/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	724		
105	105	938/3	938/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	725		
105	105	310	310	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	726		
105	105	931/3	931/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	727		
105	105	932/3	932/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	728		
105	105	311	311	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	729		
105	105	934/3	934/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	730		
105	105	935/3	935/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	731		
105	105	312	312	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	732		
105	105	937/3	937/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	733		
105	105	938/3	938/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	734		
106	106	313	313	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	735		
106	106	940/3	940/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	736		
106	106	941/3	941/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	737		
106	106	314	314	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	738		
106	106	943/3	943/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	739		
106	106	944/3	944/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	740		
106	106	315	315	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	741		
106	106	946/3	946/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	742		
106	106	947/3	947/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	743		
106	106	313	313	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	744		
106	106	940/3	940/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	745		
106	106	941/3	941/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	746		
106	106	314	314	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	747		
106	106	943/3	943/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	748		
106	106	944/3	944/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	749		
106	106	315	315	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	750		
106	106	946/3	946/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	751		
106	106	947/3	947/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	752		
107	107	316	316	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	753	p	
107	107	949/3	949/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	754		
107	107	950/3	950/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	755		
107	107	317	317	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	756		
107	107	952/3	952/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	757		
107	107	953/3	953/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	758		
107	107	318	318	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	759		
107	107	955/3	955/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	760		
107	107	956/3	956/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	761		
107	107	316	316	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	762		
107	107	949/3	949/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	763		
107	107	950/3	950/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	764		
107	107	317	317	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	765		
107	107	952/3	952/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	766		
107	107	953/3	953/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	767		
107	107	318	318	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	768		
107	107	955/3	955/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	769		
107	107	956/3	956/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	770		
108	108	319	319	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	771		
108	108	958/3	958/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	772		
108	108	959/3	959/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	773		
108	108	320	320	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	774		
108	108	961/3	961/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	775		
108	108	962/3	962/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	776		
108	108	321	321	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	777		
108	108	964/3	964/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	778		
108	108	965/3	965/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	779		
108	108	319	319	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	780		
108	108	958/3	958/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	781		
108	108	959/3	959/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	782		
108	108	320	320	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	783		
108	108	961/3	961/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	784		
108	108	962/3	962/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	785		
108	108	321	321	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	786		
108	108	964/3	964/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	787		
108	108	965/3	965/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	788		
109	109	322	322	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	789		
109	109	967/3	967/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	790		
109	109	968/3	968/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	791		
109	109	323	323	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	792		
109	109	970/3	970/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	793		
109	109	971/3	971/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	794		
109	109	324	324	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	795		
109	109	973/3	973/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	796		
109	109	974/3	974/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	797		
109	109	322	322	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	798		
109	109	967/3	967/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	799		
109	109	968/3	968/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	800		
109	109	323	323	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	801		
109	109	970/3	970/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	802		
109	109	971/3	971/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	803		
109	109	324	324	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	804		
109	109	973/3	973/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	805		
109	109	974/3	974/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	806		
110	110	325	325	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	807		
110	110	976/3	976/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	808		
110	110	977/3	977/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	809		
110	110	326	326	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	810		
110	110	979/3	979/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	811		
110	110	980/3	980/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	812		
110	110	327	327	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	813		
110	110	982/3	982/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	814		
110	110	983/3	983/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	815		
110	110	325	325	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	816		
110	110	976/3	976/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	817		
110	110	977/3	977/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	818		
110	110	326	326	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	819		
110	110	979/3	979/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	820		
110	110	980/3	980/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	821		
110	110	327	327	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	822		
110	110	982/3	982/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	823		
110	110	983/3	983/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	824		
111	111	328	328	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	825	pp	
111	111	329	329	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	826		
111	111	330	330	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	827		
111	111	328	328	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	828		
111	111	329	329	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	829		
111	111	330	330	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	830		
112	112	331	331	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	831		
112	112	331	331	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	832		
113	112	333	333	1.0	0	1/2	Chord	3/4	1	1	1/4	1/4	1	833		
114	113	334	334	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	834	p	
114	113	1003/3	1003/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	835		
114	113	1004/3	1004/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	836		
114	113	335	335	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	837		
114	113	1006/3	1006/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	838		
114	113	1007/3	1007/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	839		
114	113	336	336	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	840		
114	113	1009/3	1009/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	841		
114	113	1010/3	1010/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	842		
114	113	334	334	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	843		
114	113	1003/3	1003/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	844		
114	113	1004/3	1004/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	845		
114	113	335	335	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	846		
114	113	1006/3	1006/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	847		
114	113	1007/3	1007/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	848		
114	113	336	336	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	849		
114	113	1009/3	1009/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	850		
114	113	1010/3	1010/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	851		
115	114	337	337	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	852		
115	114	1012/3	1012/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	853		
115	114	1013/3	1013/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	854		
115	114	338	338	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	855		
115	114	1015/3	1015/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	856		
115	114	1016/3	1016/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	857		
115	114	339	339	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	858		
115	114	1018/3	1018/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	859		
115	114	1019/3	1019/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	860		
115	114	337	337	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	861		
115	114	1012/3	1012/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	862		
115	114	1013/3	1013/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	863		
115	114	338	338	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	864		
115	114	1015/3	1015/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	865		
115	114	1016/3	1016/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	866		
115	114	339	339	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	867		
115	114	1018/3	1018/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	868		
