mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
99	99	294	294	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	820		
99	99	296	296	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	821		
100	100	297	297	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	822		
100	100	299	299	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	823		
100	100	297	297	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	824		
100	100	595/2	595/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	825		
100	100	298	298	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	826		
100	100	597/2	597/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	827		
100	100	299	299	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	828	sf	
100	100	599/2	599/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	829		
100	100	297	297	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	830		
100	100	595/2	595/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	831		
100	100	298	298	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	832		
100	100	597/2	597/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	833		
100	100	299	299	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	834		
100	100	599/2	599/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	835		
100	100	297	297	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	836		
100	100	299	299	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	837		
101	101	300	300	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	838		
101	101	302	302	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	839		
101	101	300	300	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	840		
101	101	601/2	601/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	841		
101	101	301	301	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	842		
101	101	603/2	603/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	843		
101	101	302	302	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	844	sf	
101	101	605/2	605/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	845		
101	101	300	300	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	846		
101	101	601/2	601/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	847		
101	101	301	301	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	848		
101	101	603/2	603/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	849		
101	101	302	302	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	850		
101	101	605/2	605/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	851		
101	101	300	300	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	852		
101	101	302	302	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	853		
102	102	303	303	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	854		
102	102	305	305	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	855		
102	102	303	303	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	856		
102	102	607/2	607/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	857		
102	102	304	304	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	858		
102	102	609/2	609/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	859		
102	102	305	305	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	860	sf	
102	102	611/2	611/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	861		
102	102	303	303	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	862		
102	102	607/2	607/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	863		
102	102	304	304	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	864		
102	102	609/2	609/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	865		
102	102	305	305	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	866		
102	102	611/2	611/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	867		
102	102	303	303	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	868		
102	102	305	305	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	869		
103	103	306	306	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	870	sf	
103	103	306	306	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	871		
104	104	309	309	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	872		
104	104	928/3	928/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	873		
104	104	929/3	929/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	874		
104	104	310	310	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	875		
104	104	931/3	931/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	876		
104	104	932/3	932/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	877		
104	104	311	311	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	878		
104	104	1556/5	1556/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	879		
104	104	1557/5	1557/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	880		
104	104	1558/5	1558/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	881		
104	104	1559/5	1559/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	882		
105	105	312	312	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	883	sf	
105	105	312	312	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	884		
106	106	315	315	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	885		
106	106	946/3	946/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	886		
106	106	947/3	947/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	887		
106	106	316	316	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	888		
106	106	949/3	949/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	889		
106	106	950/3	950/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	890		
106	106	317	317	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	891		
106	106	1586/5	1586/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	892		
106	106	1587/5	1587/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	893		
106	106	1588/5	1588/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	894		
106	106	1589/5	1589/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	895		
107	107	318	318	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	896	f	
107	107	955/3	955/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	897		
107	107	956/3	956/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	898		
107	107	319	319	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	899		
107	107	958/3	958/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	900		
107	107	959/3	959/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	901		
107	107	320	320	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	902		
107	107	1601/5	1601/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	903		
107	107	1602/5	1602/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	904		
107	107	1603/5	1603/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	905		
107	107	1604/5	1604/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	906		
107	107	318	318	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	907		
108	108	321	321	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	908	f	
108	108	964/3	964/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	909		
108	108	965/3	965/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	910		
108	108	322	322	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	911		
108	108	967/3	967/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	912		
108	108	968/3	968/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	913		
108	108	323	323	0.2	1/2	1/2	Chord	3/4	1	1	1/20	1/16	4/5	914		
108	108	1616/5	1616/5	0.2	11/20	11/20	Chord	3/4	1	1	1/20	1/16	4/5	915		
108	108	1617/5	1617/5	0.2	3/5	3/5	Chord	3/4	1	1	1/20	1/16	4/5	916		
108	108	1618/5	1618/5	0.2	13/20	13/20	Chord	3/4	1	1	1/20	1/16	4/5	917		
108	108	1619/5	1619/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20	1/16	4/5	918		
108	108	321	321	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	919		
109	109	324	324	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	920		
109	109	324	324	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	921	p	
109	109	649/2	649/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	922		
109	109	325	325	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	923		
109	109	651/2	651/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	924		
109	109	326	326	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	925		
109	109	653/2	653/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	926		
109	109	324	324	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	927		
109	109	649/2	649/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	928		
109	109	325	325	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	929		
109	109	651/2	651/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	930		
109	109	326	326	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	931		
109	109	653/2	653/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	932		
109	109	324	324	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	933		
110	110	327	327	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	934		
110	110	329	329	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	935		
110	110	327	327	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	936		
110	110	655/2	655/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	937		
110	110	328	328	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	938		
110	110	657/2	657/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	939		
110	110	329	329	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	940		
110	110	659/2	659/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	941		
110	110	327	327	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	942		
110	110	655/2	655/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	943		
110	110	328	328	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	944		
110	110	657/2	657/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	945		
110	110	329	329	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	946		
110	110	659/2	659/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	947		
110	110	327	327	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	948		
110	110	329	329	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	949		
111	111	330	330	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	950		
111	111	332	332	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	951		
111	111	330	330	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	952		
111	111	661/2	661/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	953		
111	111	331	331	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	954		
111	111	663/2	663/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	955		
111	111	332	332	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	956		
111	111	665/2	665/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	957		
111	111	330	330	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	958		
111	111	661/2	661/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	959		
111	111	331	331	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	960		
111	111	663/2	663/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	961		
111	111	332	332	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	962		
111	111	665/2	665/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	963		
111	111	330	330	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	964		
111	111	332	332	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	965		
112	112	333	333	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	966		
112	112	335	335	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	967		
112	112	333	333	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	968		
112	112	667/2	667/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	969		
112	112	334	334	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	970		
112	112	669/2	669/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	971		
112	112	335	335	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	972		
112	112	671/2	671/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	973		
112	112	333	333	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	974		
112	112	667/2	667/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	975		
112	112	334	334	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	976		
112	112	669/2	669/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	977		
112	112	335	335	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	978		
112	112	671/2	671/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	979		
112	112	333	333	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	980		
112	112	335	335	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	981		
113	113	336	336	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	982		
113	113	336	336	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	983		
113	113	673/2	673/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	984		
113	113	337	337	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	985		
113	113	675/2	675/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	986		
113	113	338	338	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	987		
113	113	677/2	677/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	988		
113	113	336	336	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	989		
113	113	673/2	673/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	990		
113	113	337	337	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	991		
113	113	675/2	675/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	992		
113	113	338	338	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	993		
113	113	677/2	677/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	994		
113	113	336	336	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	995		
114	114	339	339	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	996		
114	114	341	341	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	997		
114	114	339	339	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	998		
114	114	679/2	679/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	999		
114	114	340	340	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1000		
114	114	681/2	681/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1001		
114	114	341	341	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1002		
114	114	683/2	683/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1003		
114	114	339	339	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1004		
114	114	679/2	679/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1005		
114	114	340	340	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1006		
114	114	681/2	681/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1007		
114	114	341	341	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1008		
114	114	683/2	683/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1009		
114	114	339	339	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1010		
114	114	341	341	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1011		
115	115	342	342	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1012		
115	115	344	344	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1013		
115	115	342	342	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1014		
115	115	685/2	685/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1015		
115	115	343	343	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1016		
115	115	687/2	687/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1017		
115	115	344	344	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1018		
115	115	689/2	689/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1019		
115	115	342	342	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1020		
115	115	685/2	685/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1021		
115	115	343	343	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1022		
115	115	687/2	687/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1023		
115	115	344	344	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1024		
115	115	689/2	689/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1025		
115	115	342	342	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1026		
115	115	344	344	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1027		
116	116	345	345	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1028		
116	116	347	347	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1029		
116	116	345	345	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1030		
116	116	691/2	691/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1031		
116	116	346	346	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1032		
116	116	693/2	693/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1033		
116	116	347	347	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1034		
116	116	695/2	695/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1035		
116	116	345	345	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1036		
116	116	691/2	691/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1037		
116	116	346	346	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1038		
116	116	693/2	693/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1039		
116	116	347	347	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1040		
116	116	695/2	695/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1041		
116	116	345	345	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1042		
116	116	347	347	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1043		
117	117	348	348	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	1044		
117	117	348	348	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1045	<	
117	117	697/2	697/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1046		
117	117	349	349	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1047		
117	117	699/2	699/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1048		
117	117	350	350	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1049		
117	117	701/2	701/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1050		
117	117	348	348	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1051		
117	117	697/2	697/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1052		
117	117	349	349	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1053		
117	117	699/2	699/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1054		
117	117	350	350	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1055		
117	117	701/2	701/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1056		
117	117	348	348	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	1057		
118	118	351	351	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1058		
118	118	353	353	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1059		
118	118	351	351	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1060		
118	118	703/2	703/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1061		
118	118	352	352	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1062		
118	118	705/2	705/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1063		
118	118	353	353	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1064		
118	118	707/2	707/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1065		
118	118	351	351	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1066		
118	118	703/2	703/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1067		
118	118	352	352	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1068		
118	118	705/2	705/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1069		
118	118	353	353	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1070		
118	118	707/2	707/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1071		
118	118	351	351	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1072		
118	118	353	353	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1073		
119	119	354	354	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1074		
119	119	356	356	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1075		
119	119	354	354	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1076		
119	119	709/2	709/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1077		
119	119	355	355	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1078		
119	119	711/2	711/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1079		
119	119	356	356	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1080		
119	119	713/2	713/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1081		
119	119	354	354	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1082		
119	119	709/2	709/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1083		
119	119	355	355	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1084		
119	119	711/2	711/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1085		
119	119	356	356	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1086		
119	119	713/2	713/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1087		
119	119	354	354	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1088		
119	119	356	356	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1089		
120	120	357	357	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1090		
120	120	359	359	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1091		
120	120	357	357	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1092		
120	120	715/2	715/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1093		
120	120	358	358	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1094		
120	120	717/2	717/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1095		
120	120	359	359	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1096		
120	120	719/2	719/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1097		
120	120	357	357	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1098		
120	120	715/2	715/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1099		
120	120	358	358	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1100		
120	120	717/2	717/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1101		
120	120	359	359	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1102		
120	120	719/2	719/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1103		
120	120	357	357	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	1104		
120	120	359	359	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	1105		
121	121	360	360	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	1106		
121	121	362	362	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1107		
121	121	360	360	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	1108		
121	121	721/2	721/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	1109		
121	121	361	361	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	1110		
121	121	723/2	723/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	1111		
121	121	362	362	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	1112	sf	
121	121	725/2	725/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	1113		
121	121	360	360	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1114		
