mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
26	25	197/4	197/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	292		
26	25	99/2	99/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	293		
26	25	199/4	199/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	294		
26	25	50	50	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	295		
26	25	201/4	201/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	296		
26	25	101/2	101/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	297		
26	25	203/4	203/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	298		
27	26	51	51	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	299		
27	26	103/2	103/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	300	f	
27	26	207/4	207/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	301		
27	26	52	52	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	302		
27	26	209/4	209/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	303		
27	26	105/2	105/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	304		
27	26	211/4	211/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	305		
27	26	51	51	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	306		
27	26	205/4	205/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	307		
27	26	103/2	103/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	308		
27	26	207/4	207/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	309		
27	26	52	52	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	310		
27	26	209/4	209/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	311		
27	26	105/2	105/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	312		
27	26	211/4	211/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	313		
28	27	53	53	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	314		
28	27	213/4	213/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	315		
28	27	107/2	107/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	316		
28	27	215/4	215/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	317		
28	27	54	54	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	318		
28	27	217/4	217/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	319		
28	27	109/2	109/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	320		
28	27	219/4	219/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	321		
28	27	53	53	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	322		
28	27	213/4	213/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	323		
28	27	107/2	107/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	324		
28	27	215/4	215/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	325		
28	27	54	54	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	326		
28	27	217/4	217/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	327		
28	27	109/2	109/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	328		
28	27	219/4	219/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	329		
29	28	55	55	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	330		
29	28	55	55	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	331		articStaccatoBelow
29	28	111/2	111/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	332		articStaccatoBelow
29	28	56	56	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	333		
29	28	225/4	225/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	334		
29	28	113/2	113/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	335		
29	28	227/4	227/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	336		
30	29	57	57	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	337		
30	29	229/4	229/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	338		
30	29	115/2	115/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	339		
30	29	231/4	231/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	340		
30	29	58	58	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	341		
30	29	233/4	233/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	342		
30	29	117/2	117/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	343		
30	29	235/4	235/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	344		
31	30	119/2	119/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	345	sf	articStaccatoAbove
31	30	60	60	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	346		
31	30	241/4	241/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	347		
31	30	121/2	121/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	348		
31	30	243/4	243/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	349		
31	30	59	59	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	350		articStaccatoAbove
31	30	60	60	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	351		
31	30	241/4	241/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	352		
31	30	121/2	121/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	353		
31	30	243/4	243/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	354		
32	31	61	61	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	355		
32	31	245/4	245/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	356		
32	31	123/2	123/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	357		
32	31	247/4	247/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	358		
32	31	62	62	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	359		
32	31	249/4	249/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	360		
32	31	125/2	125/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	361		
32	31	251/4	251/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	362		
32	31	61	61	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	363		
32	31	245/4	245/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	364		
32	31	123/2	123/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	365		
32	31	247/4	247/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	366		
32	31	62	62	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	367		
32	31	249/4	249/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	368		
32	31	125/2	125/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	369		
32	31	251/4	251/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	370		
33	32	63	63	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	371		articStaccatoAbove
33	32	127/2	127/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	372	p	articStaccatoAbove
33	32	129/2	129/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	373		articStaccatoAbove
33	32	63	63	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	374		articStaccatoAbove
33	32	127/2	127/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	375		articStaccatoAbove
33	32	64	64	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	376		
33	32	257/4	257/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	377		
33	32	129/2	129/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	378		
33	32	259/4	259/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	379		
34	33	131/2	131/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	380		articStaccatoAbove
34	33	133/2	133/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	381		articStaccatoAbove
34	33	65	65	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	382		
34	33	261/4	261/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	383		
34	33	131/2	131/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	384		
34	33	263/4	263/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	385		
34	33	66	66	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	386		
34	33	265/4	265/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	387		
34	33	133/2	133/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	388		
34	33	267/4	267/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	389		
35	34	67	67	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	390		articStaccatoAbove
35	34	135/2	135/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	391		articStaccatoAbove
35	34	137/2	137/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	392		articStaccatoAbove
35	34	67	67	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	393		
35	34	269/4	269/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	394		
35	34	135/2	135/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	395		
35	34	271/4	271/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	396		
35	34	68	68	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	397		
35	34	273/4	273/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	398		
35	34	137/2	137/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	399		
35	34	275/4	275/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	400		
36	35	139/2	139/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	401		articStaccatoAbove
36	35	141/2	141/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	402		articStaccatoAbove
36	35	69	69	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	403		
36	35	277/4	277/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	404		
36	35	139/2	139/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	405		
36	35	279/4	279/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	406		
36	35	70	70	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	407		
36	35	281/4	281/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	408		
36	35	141/2	141/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	409		
36	35	283/4	283/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	410		
37	36	71	71	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	411		articStaccatoAbove
37	36	143/2	143/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	412		articStaccatoAbove
37	36	72	72	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	413		
37	36	289/4	289/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	414		
37	36	145/2	145/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	415		
37	36	291/4	291/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	416		
37	36	71	71	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	417		
37	36	285/4	285/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	418		
37	36	143/2	143/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	419		
37	36	287/4	287/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	420		
37	36	145/2	145/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	421		articStaccatoAbove
38	37	73	73	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	422		
38	37	293/4	293/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	423		
38	37	147/2	147/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	424		
38	37	295/4	295/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	425		
38	37	74	74	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	426		
38	37	297/4	297/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	427		
38	37	149/2	149/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	428		
38	37	299/4	299/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	429		
38	37	147/2	147/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	430		articStaccatoAbove
38	37	149/2	149/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	431		articStaccatoAbove
39	38	75	75	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	432		
39	38	301/4	301/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	433		
39	38	151/2	151/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	434		
39	38	303/4	303/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	435		
39	38	76	76	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	436	<	
39	38	305/4	305/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	437		
39	38	153/2	153/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	438		
39	38	307/4	307/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	439		
39	38	75	75	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	440		articStaccatoAbove
39	38	151/2	151/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	441		articStaccatoAbove
39	38	153/2	153/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	442		
40	39	77	77	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	443		
40	39	309/4	309/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	444		
40	39	155/2	155/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	445		
40	39	311/4	311/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	446		
40	39	78	78	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	447		
40	39	313/4	313/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	448		
40	39	157/2	157/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	449		
40	39	315/4	315/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	450		
40	39	155/2	155/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	451		articStaccatoBelow
40	39	157/2	157/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	452		articStaccatoBelow
41	40	79	79	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	453		
41	40	317/4	317/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	454		
41	40	159/2	159/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	455		
41	40	319/4	319/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	456		
41	40	80	80	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	457		
41	40	321/4	321/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	458		
41	40	161/2	161/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	459		
41	40	323/4	323/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	460		
41	40	79	79	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	461		articStaccatoBelow
41	40	159/2	159/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	462		articStaccatoBelow
41	40	161/2	161/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	463		articStaccatoAbove
42	41	81	81	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	464		
42	41	325/4	325/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	465		
42	41	163/2	163/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	466		
42	41	327/4	327/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	467		
42	41	82	82	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	468		
42	41	329/4	329/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	469		
42	41	165/2	165/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	470		
42	41	331/4	331/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	471		
42	41	81	81	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	472		articStaccatoAbove
42	41	163/2	163/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	473		articStaccatoAbove
42	41	165/2	165/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	474		articStaccatoBelow
43	42	83	83	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	475		articStaccatoAbove
43	42	167/2	167/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	476	sf	
43	42	335/4	335/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	477		
43	42	84	84	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	478		
43	42	337/4	337/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	479		
43	42	169/2	169/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	480		
43	42	339/4	339/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	481		
43	42	83	83	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	482		articStaccatoBelow
43	42	167/2	167/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8	1/4	3/2	483		
44	43	85	85	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	484		
44	43	341/4	341/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	485		
44	43	171/2	171/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	486		
44	43	343/4	343/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	487		
44	43	86	86	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	488		
44	43	345/4	345/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	489		
44	43	173/2	173/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	490		
44	43	347/4	347/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	491		
44	43	85	85	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	492		
44	43	86	86	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	493		
45	44	87	87	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	494		articStaccatoBelow
45	44	175/2	175/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	495	sf	
45	44	351/4	351/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	496		
45	44	88	88	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	497		
45	44	529/6	529/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	498		
45	44	265/3	265/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	499		
45	44	177/2	177/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	500		
45	44	266/3	266/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	501		
45	44	533/6	533/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	502		
45	44	87	87	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	503		articStaccatoBelow
45	44	175/2	175/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8	1/4	3/2	504		
46	45	89	89	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	505		
46	45	357/4	357/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	506		
46	45	179/2	179/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	507		
46	45	359/4	359/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	508		
46	45	90	90	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	509		
46	45	361/4	361/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	510		
46	45	181/2	181/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	511		
46	45	363/4	363/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	512		
46	45	89	89	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	513		
46	45	90	90	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	514		
47	46	91	91	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	515	sf	articStaccatoBelow
47	46	183/2	183/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	516	ff	
47	46	367/4	367/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	517		
47	46	92	92	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	518		
47	46	737/8	737/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	519		
47	46	369/4	369/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	520		
47	46	739/8	739/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	521		
47	46	185/2	185/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	522		
47	46	741/8	741/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	523		
47	46	371/4	371/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	524		
47	46	743/8	743/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	525		
47	46	91	91	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	526		articStaccatoBelow
47	46	183/2	183/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8	1/4	3/2	527		
48	47	93	93	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	528		
48	47	373/4	373/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	529		
48	47	187/2	187/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	530		
48	47	375/4	375/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	531		
48	47	94	94	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	532		
48	47	377/4	377/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	533		
48	47	189/2	189/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	534		
48	47	379/4	379/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	535		
48	47	93	93	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	536		
48	47	94	94	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	537		
49	48	95	95	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	538		
49	48	96	96	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	539	p	
49	48	385/4	385/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	540		
49	48	193/2	193/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	541		
49	48	387/4	387/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	542		
49	48	95	95	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	543		
49	48	191/2	191/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8	1/4	3/2	544		
49	48	95	95	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	545		
50	49	98	98	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	546		
50	49	393/4	393/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	547		
50	49	197/2	197/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	548		
50	49	395/4	395/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	549		
50	49	97	97	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	550		
50	49	195/2	195/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8	1/4	3/2	551		
50	49	97	97	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	552		
51	50	100	100	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	553		
51	50	401/4	401/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	554		
51	50	201/2	201/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	555		
51	50	403/4	403/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	556		
51	50	99	99	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	557		
51	50	199/2	199/2	1.5	1/8	1/8	Chord	2/4	2	1	3/8	1/4	3/2	558		
51	50	99	99	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	559		
52	51	101	101	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	560		
52	51	405/4	405/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	561		
52	51	203/2	203/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	562		
52	51	407/4	407/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	563		
52	51	102	102	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	564	<	
52	51	409/4	409/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	565		
52	51	205/2	205/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	566		
52	51	411/4	411/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	567		
52	51	101	101	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	568		
53	52	103	103	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	569		
53	52	413/4	413/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	570		
53	52	207/2	207/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	571		
53	52	415/4	415/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	572		
53	52	104	104	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	573	p	
53	52	417/4	417/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	574		
53	52	209/2	209/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	575		
53	52	419/4	419/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	576		
53	52	103	103	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	577		
