mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
41	41	491/6	491/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24	1/16	2/3	531		articStaccatoBelow
42	42	82	82	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	532		articStaccatoAbove
42	42	493/6	493/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	533		articStaccatoAbove
42	42	247/3	247/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	534		articStaccatoAbove
42	42	165/2	165/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	535		articStaccatoAbove
42	42	248/3	248/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	536		articStaccatoAbove
42	42	497/6	497/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	537		articStaccatoAbove
42	42	83	83	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	538		articStaccatoBelow
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	539		
42	42	82	82	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	540		
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	541		
42	42	83	83	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	542		
43	43	84	84	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	543		
43	43	85	85	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	544		
43	43	84	84	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	545		
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	546		
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	547		
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	548		
43	43	85	85	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	549		
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	550		
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	551		
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	552		
44	44	86	86	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	553		
44	44	173/2	173/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32	1/16	3/2	554		
44	44	695/8	695/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	555		
44	44	87	87	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	556		
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	557		
44	44	86	86	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	558		
44	44	86	86	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	559		
44	44	345/4	345/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	560		
44	44	173/2	173/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	561		
44	44	347/4	347/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	562		
44	44	87	87	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	563		
44	44	349/4	349/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	564		
44	44	175/2	175/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	565		
44	44	351/4	351/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	566		
45	45	88	88	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	567		
45	45	177/2	177/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	568		
45	45	89	89	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	569		
45	45	179/2	179/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	570		
45	45	88	88	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	571		
45	45	353/4	353/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	572		
45	45	177/2	177/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	573		
45	45	355/4	355/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	574		
45	45	89	89	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	575		
45	45	357/4	357/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	576		
45	45	179/2	179/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	577		
45	45	359/4	359/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	578		
46	46	90	90	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	579	p	
46	46	91	91	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	580		
46	46	90	90	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	581		
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	582		
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	583		
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	584		
46	46	91	91	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	585		
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	586		
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	587		
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	588		
47	47	92	92	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	589		
47	47	93	93	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	590		
47	47	92	92	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	591		
47	47	369/4	369/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	592		
47	47	185/2	185/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	593		
47	47	371/4	371/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	594		
47	47	93	93	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	595		
47	47	373/4	373/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	596		
47	47	187/2	187/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	597		
47	47	375/4	375/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	598		
48	48	94	94	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	599		
48	48	189/2	189/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32	1/16	3/2	600		
48	48	759/8	759/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	601		
48	48	95	95	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	602		
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	603		
48	48	94	94	1.5	0	0	Chord	2/4	1	2	3/8	1/4	3/2	604		
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	605		
48	48	94	94	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	606		
48	48	377/4	377/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	607		
48	48	189/2	189/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	608		
48	48	379/4	379/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	609		
48	48	95	95	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	610		
48	48	381/4	381/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	611		
48	48	191/2	191/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	612		
48	48	383/4	383/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	613		
49	49	96	96	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	614	<	
49	49	97	97	1.0	1/4	1/4	Chord	2/4	1	1	1/4	1/4	1	615		
49	49	96	96	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	616		
49	49	385/4	385/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	617		
49	49	193/2	193/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	618		
49	49	387/4	387/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	619		
49	49	97	97	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	620		
49	49	389/4	389/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	621		
49	49	195/2	195/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	622		
49	49	391/4	391/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	623		
50	50	98	98	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	624	p	
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	625	<	
50	50	99	99	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	626		
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	627		
50	50	98	98	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	628		
50	50	393/4	393/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	629		
50	50	197/2	197/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	630		
50	50	395/4	395/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	631		
50	50	99	99	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	632		
50	50	397/4	397/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	633		
50	50	199/2	199/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	634		
50	50	399/4	399/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	635		
51	51	100	100	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	636	p	
51	51	801/8	801/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	637		
51	51	401/4	401/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	638		
51	51	803/8	803/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	639		
51	51	201/2	201/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	640		
51	51	805/8	805/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	641		
51	51	403/4	403/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	642		
51	51	807/8	807/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	643		
51	51	101	101	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	644		
51	51	809/8	809/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	645		
51	51	405/4	405/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	646		
51	51	811/8	811/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	647		
51	51	203/2	203/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	648		
51	51	813/8	813/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	649		
51	51	407/4	407/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	650		
51	51	815/8	815/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	651		
51	51	100	100	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	652		
51	51	401/4	401/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	653		
51	51	201/2	201/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	654		
51	51	403/4	403/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	655		
51	51	101	101	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	656		
51	51	405/4	405/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	657		
51	51	203/2	203/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	658		
51	51	407/4	407/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	659		
52	52	207/2	207/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	660		
52	52	829/8	829/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	661		
52	52	415/4	415/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	662		
52	52	831/8	831/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	663		
52	52	102	102	0.125	0	0	Chord	2/4	1	2	1/32	1/32	1	664		
52	52	817/8	817/8	0.125	1/32	1/32	Chord	2/4	1	2	1/32	1/32	1	665		
52	52	409/4	409/4	0.125	1/16	1/16	Chord	2/4	1	2	1/32	1/32	1	666		
52	52	819/8	819/8	0.125	3/32	3/32	Chord	2/4	1	2	1/32	1/32	1	667		
52	52	205/2	205/2	0.125	1/8	1/8	Chord	2/4	1	2	1/32	1/32	1	668		
52	52	821/8	821/8	0.125	5/32	5/32	Chord	2/4	1	2	1/32	1/32	1	669		
52	52	411/4	411/4	0.125	3/16	3/16	Chord	2/4	1	2	1/32	1/32	1	670		
52	52	823/8	823/8	0.125	7/32	7/32	Chord	2/4	1	2	1/32	1/32	1	671		
52	52	103	103	0.125	1/4	1/4	Chord	2/4	1	2	1/32	1/32	1	672		
52	52	825/8	825/8	0.125	9/32	9/32	Chord	2/4	1	2	1/32	1/32	1	673		
52	52	413/4	413/4	0.125	5/16	5/16	Chord	2/4	1	2	1/32	1/32	1	674		
52	52	827/8	827/8	0.125	11/32	11/32	Chord	2/4	1	2	1/32	1/32	1	675		
52	52	207/2	207/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	676		
52	52	102	102	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	677		
52	52	409/4	409/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	678		
52	52	205/2	205/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	679		
52	52	411/4	411/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	680		
52	52	103	103	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	681		
52	52	413/4	413/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	682		
52	52	207/2	207/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	683		
52	52	415/4	415/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	684		
53	53	104	104	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	685		
53	53	833/8	833/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	686		
53	53	417/4	417/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	687		
53	53	835/8	835/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	688		
53	53	209/2	209/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	689		
53	53	837/8	837/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	690		
53	53	419/4	419/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	691		
53	53	839/8	839/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	692		
53	53	105	105	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	693		
53	53	841/8	841/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	694		
53	53	421/4	421/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	695		
53	53	843/8	843/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	696		
53	53	211/2	211/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	697		
53	53	845/8	845/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	698		
53	53	423/4	423/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	699		
53	53	847/8	847/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	700		
53	53	104	104	0.5	0	0	Chord	2/4	1	2	1/8	1/8	1	701	<	
53	53	209/2	209/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	702		
53	53	105	105	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	703		
53	53	211/2	211/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	704		
53	53	104	104	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	705		
53	53	417/4	417/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	706		
53	53	209/2	209/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	707		
53	53	419/4	419/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	708		
53	53	105	105	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	709		
53	53	421/4	421/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	710		
53	53	211/2	211/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	711		
53	53	423/4	423/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	712		
54	54	106	106	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	713		
54	54	849/8	849/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	714		
54	54	425/4	425/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	715		
54	54	851/8	851/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	716		
54	54	213/2	213/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	717		
54	54	853/8	853/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	718		
54	54	427/4	427/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	719		
54	54	855/8	855/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	720		
54	54	107	107	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	721		
54	54	857/8	857/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	722		
54	54	429/4	429/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	723		
54	54	859/8	859/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	724		
54	54	215/2	215/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	725		
54	54	861/8	861/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	726		
54	54	431/4	431/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	727		
54	54	863/8	863/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	728		
54	54	106	106	1.0	0	0	Chord	2/4	1	2	1/4	1/4	1	729		
54	54	107	107	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	730		
54	54	106	106	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	731		
54	54	425/4	425/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	732		
54	54	213/2	213/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	733		
54	54	427/4	427/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	734		
54	54	107	107	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	735		
54	54	429/4	429/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	736		
54	54	215/2	215/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	737		
54	54	431/4	431/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	738		
55	55	108	108	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	739		
55	55	865/8	865/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	740		
55	55	433/4	433/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	741		
55	55	867/8	867/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	742		
55	55	217/2	217/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	743		
55	55	869/8	869/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	744		
55	55	435/4	435/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	745		
55	55	871/8	871/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	746		
55	55	109	109	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	747		
55	55	873/8	873/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	748		
55	55	437/4	437/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	749		
55	55	875/8	875/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	750		
55	55	219/2	219/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	751		
55	55	877/8	877/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	752		
55	55	439/4	439/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	753		
55	55	879/8	879/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	754		
55	55	108	108	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	755		
55	55	433/4	433/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	756		
55	55	217/2	217/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	757		
55	55	435/4	435/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	758		
55	55	109	109	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	759		
55	55	437/4	437/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	760		
55	55	219/2	219/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	761		
55	55	439/4	439/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	762		
56	56	110	110	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	763		
56	56	881/8	881/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	764		
56	56	441/4	441/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	765		
56	56	883/8	883/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	766		
56	56	221/2	221/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	767		
56	56	885/8	885/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	768		
56	56	443/4	443/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	769		
56	56	887/8	887/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	770		
56	56	111	111	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	771		articStaccatoAbove
56	56	889/8	889/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	772		
56	56	445/4	445/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	773		
56	56	891/8	891/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	774		
56	56	223/2	223/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	775		articStaccatoAbove
56	56	893/8	893/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	776		
56	56	447/4	447/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	777		
56	56	895/8	895/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	778		
56	56	110	110	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	779		
56	56	441/4	441/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	780		
56	56	221/2	221/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	781		
56	56	443/4	443/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	782		
56	56	111	111	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	783		
56	56	445/4	445/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	784		
56	56	223/2	223/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	785		
56	56	447/4	447/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	786		
57	57	112	112	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	787		articStaccatoAbove
57	57	897/8	897/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	788		
57	57	449/4	449/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32	1/32	1	789		
57	57	899/8	899/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	790	<	
57	57	225/2	225/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	791		
57	57	901/8	901/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	792		
57	57	451/4	451/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	793		
57	57	903/8	903/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	794		
57	57	113	113	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	795		
57	57	905/8	905/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	796		
57	57	453/4	453/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32	1/32	1	797		
57	57	907/8	907/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32	1/32	1	798		
57	57	227/2	227/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32	1/32	1	799		
57	57	909/8	909/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32	1/32	1	800		
57	57	455/4	455/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32	1/32	1	801		
57	57	911/8	911/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32	1/32	1	802		
57	57	112	112	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	803		
57	57	449/4	449/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	804		
57	57	225/2	225/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	805		
57	57	451/4	451/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	806		
57	57	113	113	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	807		
57	57	453/4	453/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	808		
57	57	227/2	227/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	809		
57	57	455/4	455/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	810		
58	58	114	114	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	811		articStaccatoBelow
58	58	457/4	457/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	812		articStaccatoBelow
58	58	459/4	459/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	813		articStaccatoBelow
58	58	461/4	461/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	814		articStaccatoBelow
58	58	463/4	463/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	815		articStaccatoBelow
58	58	114	114	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	816		
58	58	457/4	457/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	817		
58	58	229/2	229/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	818		
